system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,NDI45,NDVI,NDVIre,NDWI,NDre1,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,VH,VH_VV_ratio,VV,WVP,label,.geo
285,0.033936363,0.07485,0.013387273,0.009470526,0.08908,0.105482146,0.09774138,0.08987931,0.05018485,0.051387098,0.042707693,0.034777552,0.024146428,0.0,0.0,0.0,0.0,0.0,-0.04190406,-0.39184088,-0.3557786,0.42360836,-0.283402,0.0,0.0,0.0,6.0E-4,0.0093,0.0108,0.009942858,-28.75103,1.3144547,-21.872972,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,0.033562962,0.076927274,0.017069565,0.009683505,0.0908625,0.10651,0.08026333,0.07605,0.04513125,0.04424375,0.04063684,0.037038095,0.025173685,0.0,0.0,0.0,0.0,0.0,-0.026954407,-0.32776207,-0.30348888,0.44766954,-0.25514466,0.0,0.0,0.0,6.0E-4,0.0092,0.0108,0.008266667,-29.419525,1.3528272,-21.746698,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,0.034284614,0.0807,0.017505264,0.00960926,0.09575,0.11151667,0.09538,0.08836364,0.04826,0.052136365,0.044835713,0.037423808,0.027682608,0.0,0.0,0.0,0.0,0.0,-0.038185596,-0.3604752,-0.32678783,0.42647868,-0.29353368,0.0,0.0,0.0,6.0E-4,0.00992,0.0113,0.0097,-27.811127,1.2928587,-21.511343,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,0.034816667,0.06453889,0.029272223,0.01758919,0.09168571,0.10923318,0.103245,0.10694667,0.08011111,0.087466665,0.072455555,0.07224444,0.151752,0.0,0.0,0.0,0.0,0.0,0.017610935,-0.17523816,-0.19225578,0.20242104,-0.14346135,0.0,0.0,0.0,6.0E-4,0.0093,0.011125,0.0104,-25.462484,1.3741117,-18.530142,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,0.0336,0.08849,0.017816667,0.013669231,0.09762,0.1139,0.10606667,0.09725,0.0542,0.0515,0.0464,0.036425,0.01945,0.0,0.0,0.0,0.0,0.0,-0.043364212,-0.39134237,-0.3539854,0.42108548,-0.28425223,0.0,0.0,0.0,6.0E-4,0.0104,0.0119,0.0108,-29.184097,1.3467692,-21.66971,0.21283333,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,0.03357742,0.069798216,0.017522449,0.009516162,0.0856141,0.105590194,0.082660526,0.07455357,0.050242554,0.05040667,0.042736735,0.035541303,0.022785714,0.0,0.0,0.0,0.0,0.0,-0.051566333,-0.31837848,-0.2712657,0.42374948,-0.19480586,0.0,0.0,0.0,6.0E-4,0.0093,0.0109,0.0086,-28.815788,1.2976129,-22.206768,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,0.033833332,0.07734286,0.016332,0.010652,0.0938,0.11034286,0.0905,0.0884,0.05174,0.05192,0.0442,0.040136363,0.025571428,0.0,0.0,0.0,0.0,0.0,-0.0117383925,-0.34372678,-0.33333334,0.4279904,-0.26159555,0.0,0.0,0.0,6.0E-4,0.0096,0.0113,0.0092,-27.989586,1.2822201,-21.829002,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,0.03542,0.0793875,0.017037038,0.009503846,0.10006667,0.11104615,0.10318,0.09555,0.05487619,0.052616667,0.0428,0.036771428,0.0194625,0.0,0.0,0.0,0.0,0.0,-0.03839379,-0.41361827,-0.38127935,0.44359997,-0.27039048,0.0,0.0,0.0,6.0E-4,0.010016667,0.01135,0.0104,-28.172977,1.2497791,-22.542366,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,0.0343,0.07643636,0.016921053,0.009623405,0.09173,0.107575,0.095591664,0.08875,0.05224,0.052555557,0.044835713,0.036866665,0.01971,0.0,0.0,0.0,0.0,0.0,-0.037114058,-0.36143914,-0.3287349,0.4116462,-0.25895452,0.0,0.0,0.0,6.0E-4,0.009433334,0.01105,0.0096,-27.957853,1.3091588,-21.355585,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,0.0348,0.059783332,0.025414,0.0135638295,0.09027234,0.10497755,0.1052,0.10948038,0.089514285,0.09699375,0.08199524,0.08244815,0.19086227,0.0,0.0,0.0,0.0,0.0,0.019938389,-0.1239602,-0.14354381,0.12291792,-0.10033483,0.0,0.0,0.0,6.0E-4,0.009,0.0107,0.0104,-26.641296,1.2872424,-20.69641,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,0.03405,0.08468334,0.021033334,0.014491667,0.101333335,0.1154,0.1003,0.096933335,0.05596,0.057075,0.04866,0.045125,0.02915,0.0,0.0,0.0,0.0,0.0,-0.017069448,-0.34667024,-0.33156282,0.40680242,-0.26798642,0.0,0.0,0.0,6.0E-4,0.01025,0.0119,0.01015,-29.253319,1.3792008,-21.21034,0.21283333,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,0.03392222,0.0813,0.016833333,0.010433333,0.094916664,0.112333335,0.096725,0.09281429,0.0558875,0.054125,0.046,0.042385716,0.02526,0.0,0.0,0.0,0.0,0.0,-0.020632729,-0.35540375,-0.33724403,0.41894737,-0.24832779,0.0,0.0,0.0,6.0E-4,0.0097,0.0114,0.009966667,-28.30358,1.2923411,-21.901012,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,0.033928573,0.07418462,0.01765,0.0132,0.09025,0.113034785,0.09723333,0.08987369,0.048933335,0.048816666,0.041316666,0.03661,0.020166667,0.0,0.0,0.0,0.0,0.0,-0.039333887,-0.40358475,-0.37012646,0.4646417,-0.29494438,0.0,0.0,0.0,6.0E-4,0.0094125,0.0112,0.0096,-28.548323,1.3081685,-21.823124,0.22426666,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,0.034827273,0.079775,0.014727273,0.010495833,0.0945,0.11026,0.09680909,0.092716664,0.0559,0.05535,0.048125,0.04198,0.02608182,0.0,0.0,0.0,0.0,0.0,-0.021592977,-0.33590505,-0.3166085,0.3923036,-0.24772905,0.0,0.0,0.0,6.0E-4,0.0096,0.0113,0.00995,-28.054466,1.2896957,-21.752779,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,0.033557143,0.08154286,0.013741936,0.009558537,0.09171818,0.1075125,0.087641664,0.0761625,0.03695,0.037142858,0.0338625,0.028442858,0.015584091,0.0,0.0,0.0,0.0,0.0,-0.07007857,-0.44261166,-0.38445807,0.5209549,-0.34666815,0.0,0.0,0.0,6.0E-4,0.009457143,0.011057143,0.00905,-29.566128,1.3318493,-22.199305,0.224,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,0.0348,0.059225,0.024264706,0.014615,0.079676926,0.09151579,0.07184286,0.07106,0.065625,0.065,0.056766666,0.0604,0.10445455,0.0,0.0,0.0,0.0,0.0,-0.005478231,-0.11722452,-0.111818105,0.23434411,-0.039762996,0.0,0.0,0.0,5.0E-4,0.008,0.00946,0.0075,-26.639605,1.2651236,-21.05692,0.20148,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,0.033582352,0.05917692,0.07651765,0.036983784,0.04408,0.06436,0.043875,0.09569375,0.1895,0.21287857,0.2407,0.22465,0.144245,0.0,0.0,0.0,0.0,0.0,0.3712776,0.69164544,0.43106106,-0.57805026,0.32892114,0.0,0.0,0.0,4.0E-4,0.00465,0.00645,0.0044375,-14.679742,1.6457918,-8.919562,0.2539775,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,0.03367157,0.07946,0.017635,0.0136071425,0.0952,0.11153846,0.095866665,0.0913625,0.04898333,0.049142856,0.04004286,0.035286903,0.019736,0.0,0.0,0.0,0.0,0.0,-0.024056971,-0.41074243,-0.3905445,0.471665,-0.30196244,0.0,0.0,0.0,6.0E-4,0.0097,0.0114,0.00995,-27.814869,1.2764175,-21.791357,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,0.03395,0.07480889,0.013695946,0.009456522,0.089815095,0.10333125,0.09209333,0.08804737,0.049153846,0.04902,0.04094,0.0334,0.019715386,0.0,0.0,0.0,0.0,0.0,-0.022460017,-0.38451514,-0.36520916,0.43245795,-0.283478,0.0,0.0,0.0,6.0E-4,0.00915,0.010545455,0.00945,-28.818783,1.2686038,-22.716928,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,0.032979034,0.09000741,0.017409677,0.009743374,0.089994594,0.105314285,0.089555554,0.08239687,0.050152082,0.05025,0.0431,0.03562037,0.027378378,0.0,0.0,0.0,0.0,0.0,-0.04163176,-0.35019684,-0.3131303,0.4191934,-0.24326703,0.0,0.0,0.0,6.0E-4,0.0093,0.011057143,0.009,-29.025747,1.3043988,-22.252203,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,0.03392,0.080261536,0.017169232,0.012521053,0.09578,0.1113125,0.09548666,0.09141538,0.052315384,0.052205883,0.044783335,0.037784614,0.027135,0.0,0.0,0.0,0.0,0.0,-0.021782963,-0.3614695,-0.34238243,0.42620718,-0.27203637,0.0,0.0,0.0,6.0E-4,0.0098,0.0114,0.009883333,-28.04628,1.314881,-21.3299,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,0.0342625,0.0743,0.01190077,0.009591589,0.09024878,0.1058629,0.10525246,0.10174798,0.058287095,0.058535483,0.0506875,0.04261081,0.018796774,0.0,0.0,0.0,0.0,0.0,-0.016929807,-0.34991005,-0.33496454,0.35244498,-0.271571,0.0,0.0,0.0,6.0E-4,0.00946,0.011052941,0.010538889,-28.652716,1.2990524,-22.05663,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,0.03356111,0.0726579,0.017635385,0.009812613,0.08405172,0.09954848,0.09156875,0.09193846,0.06083,0.064333335,0.056716666,0.052491665,0.058625,0.0,0.0,0.0,0.0,0.0,0.0020146633,-0.23503381,-0.23693629,0.27409706,-0.20363142,0.0,0.0,0.0,6.0E-4,0.0087,0.0103,0.0093,-27.451696,1.256486,-21.847992,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,0.03356923,0.082075,0.013638236,0.009609434,0.09870909,0.11351852,0.10572727,0.0975,0.050384615,0.050257143,0.042283334,0.034841668,0.025216667,0.0,0.0,0.0,0.0,0.0,-0.04048312,-0.42864454,-0.39501607,0.45721656,-0.31859556,0.0,0.0,0.0,6.0E-4,0.009983334,0.01159,0.010575,-28.602972,1.3367732,-21.397028,0.22265,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,0.033866666,0.08963158,0.016445715,0.010664706,0.09598095,0.107614286,0.095231816,0.091436364,0.052354544,0.056104347,0.04854375,0.040669564,0.027114814,0.0,0.0,0.0,0.0,0.0,-0.020332616,-0.3247288,-0.3064193,0.37827405,-0.27179617,0.0,0.0,0.0,6.0E-4,0.0096,0.0110444445,0.0097,-29.371864,1.37829,-21.310366,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,0.033533335,0.07420454,0.017063333,0.013423077,0.090232,0.109111995,0.08979444,0.081473336,0.043579165,0.05011875,0.042704545,0.035125,0.02684762,0.0,0.0,0.0,0.0,0.0,-0.04858536,-0.35539818,-0.31220368,0.43741906,-0.30302608,0.0,0.0,0.0,6.0E-4,0.009422222,0.011142857,0.009,-28.071709,1.2369568,-22.69417,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,0.0343,0.07648333,0.01744091,0.0128,0.0927,0.108025,0.0914625,0.083225,0.045,0.049044445,0.03731111,0.033455554,0.021657143,0.0,0.0,0.0,0.0,0.0,-0.047155656,-0.4205162,-0.38091397,0.48655415,-0.29810876,0.0,0.0,0.0,6.0E-4,0.0096,0.01105,0.0092,-27.77191,1.3096603,-21.20543,0.21835,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,0.03355,0.08210833,0.0135625,0.0096,0.09830476,0.11338,0.10612,0.101849675,0.058423076,0.05781333,0.05880625,0.043042857,0.023589285,0.0,0.0,0.0,0.0,0.0,-0.02053339,-0.2868782,-0.26792303,0.31694603,-0.27095434,0.0,0.0,0.0,6.0E-4,0.0097,0.0114,0.01075,-28.295704,1.3040494,-21.698338,0.224,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,0.03537857,0.06708235,0.072126314,0.03715625,0.07367826,0.08967308,0.07438064,0.10612702,0.16770476,0.184096,0.18156667,0.198475,0.13633157,0.0,0.0,0.0,0.0,0.0,0.17587276,0.4187816,0.2622221,-0.338791,0.22487432,0.0,0.0,0.0,6.0E-4,0.0074,0.0092,0.0077375,-16.808289,1.6264718,-10.334203,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,0.0348,0.067195,0.0176,0.010744444,0.082014814,0.09939285,0.09265,0.09296,0.06109,0.06442,0.05641111,0.053225,0.0499,0.0,0.0,0.0,0.0,0.0,0.0016701889,-0.2431143,-0.24468513,0.27587068,-0.20688088,0.0,0.0,0.0,6.0E-4,0.0087,0.0103,0.0095,-27.337723,1.2260948,-22.296581,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,0.03398,0.061314285,0.03668,0.018275863,0.08388182,0.09675416,0.08713,0.088046156,0.08816,0.09168889,0.0686375,0.08852143,0.12193125,0.0,0.0,0.0,0.0,0.0,0.0052298964,-0.11871863,-0.123871624,0.17000051,6.460891E-4,0.0,0.0,0.0,5.0E-4,0.0084,0.009929412,0.0088625,-24.337963,1.3247201,-18.372154,0.209775,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,0.0342,0.0747,0.02125,0.013588236,0.08923889,0.10504286,0.09029,0.09026667,0.0599,0.0604,0.052,0.04434,0.0377,0.0,0.0,0.0,0.0,0.0,-1.292404E-4,-0.2690983,-0.26897845,0.3377604,-0.20221975,0.0,0.0,0.0,6.0E-4,0.00885,0.01056,0.00885,-28.556187,1.3320243,-21.438187,0.21283333,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,0.03358421,0.076866664,0.01732174,0.012533333,0.09296,0.11028,0.0918,0.083645456,0.05386,0.051681817,0.044228572,0.041346155,0.0293,0.0,0.0,0.0,0.0,0.0,-0.04647907,-0.34971642,-0.30824777,0.4274936,-0.21661289,0.0,0.0,0.0,6.0E-4,0.0096,0.0112,0.0092,-28.105967,1.334835,-21.05576,0.21835,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,0.033257082,0.07648,0.017585713,0.013541379,0.08790714,0.107,0.084042855,0.0804,0.04545833,0.04890625,0.04115,0.036773335,0.026944444,0.0,0.0,0.0,0.0,0.0,-0.022152724,-0.34261423,-0.32291237,0.44448194,-0.27762696,0.0,0.0,0.0,6.0E-4,0.0091,0.01085,0.0087,-28.341925,1.2831295,-22.088125,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,0.03395,0.07642857,0.013851428,0.01084375,0.09571111,0.1117,0.09984444,0.09616667,0.051990908,0.056566667,0.044355556,0.037107144,0.027058333,0.0,0.0,0.0,0.0,0.0,-0.01876307,-0.38480502,-0.36870405,0.43154147,-0.2981674,0.0,0.0,0.0,6.0E-4,0.0096,0.0114,0.0103,-28.037548,1.2918622,-21.703203,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,0.034244,0.08227317,0.017448718,0.0098,0.097323075,0.11367843,0.09761429,0.097163886,0.0503725,0.050182927,0.04263077,0.035873912,0.018807143,0.0,0.0,0.0,0.0,0.0,-0.0023123869,-0.39205316,-0.39009443,0.45453283,-0.3171515,0.0,0.0,0.0,6.0E-4,0.009975,0.011655555,0.0101,-28.101168,1.2732421,-22.07056,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,0.03356154,0.068645835,0.017459322,0.013486,0.08386857,0.10347561,0.08368965,0.07599231,0.052333333,0.05250909,0.048845455,0.041373685,0.0586,0.0,0.0,0.0,0.0,0.0,-0.048204217,-0.26290542,-0.21745707,0.35865134,-0.1843667,0.0,0.0,0.0,6.0E-4,0.0087,0.0104,0.0084,-27.431025,1.3674564,-20.059889,0.21305,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,0.03356923,0.0797,0.017546667,0.012383333,0.09949,0.1111875,0.09611818,0.08715,0.04427143,0.045475,0.037353847,0.032972727,0.017483333,0.0,0.0,0.0,0.0,0.0,-0.048934747,-0.44027454,-0.39995673,0.4970579,-0.32626775,0.0,0.0,0.0,6.0E-4,0.0101,0.0115,0.00995,-29.318033,1.3954619,-21.009554,0.22426666,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,0.034225807,0.0896275,0.01384507,0.009696117,0.09714054,0.11292692,0.10407674,0.09757838,0.058565386,0.059012122,0.0502,0.043103572,0.019771876,0.0,0.0,0.0,0.0,0.0,-0.03222515,-0.3492214,-0.32060426,0.3845283,-0.24985301,0.0,0.0,0.0,6.0E-4,0.0097,0.0115,0.0104,-28.955208,1.3118968,-22.071255,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,0.03355625,0.08123333,0.0147352945,0.010768421,0.09938,0.11504706,0.095013335,0.086833335,0.042475,0.042366665,0.037175,0.02925,0.01405,0.0,0.0,0.0,0.0,0.0,-0.04498295,-0.43754494,-0.40044352,0.51156884,-0.34304312,0.0,0.0,0.0,6.0E-4,0.0101,0.011657143,0.0098,-29.1339,1.3721708,-21.231977,0.224,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,0.03424375,0.07849148,0.013728334,0.009589796,0.09758667,0.11314717,0.098509304,0.09783077,0.059139393,0.058339395,0.05062,0.04215161,0.018944,0.0,0.0,0.0,0.0,0.0,-0.0034559008,-0.32112604,-0.3180231,0.38180527,-0.24648875,0.0,0.0,0.0,6.0E-4,0.0098,0.0113,0.0103,-27.955202,1.3058945,-21.406939,0.215025,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,0.033513334,0.07634,0.0165,0.010663158,0.092042856,0.107666664,0.091244444,0.08714,0.05262222,0.05686667,0.044908334,0.040636364,0.028221052,0.0,0.0,0.0,0.0,0.0,-0.023008972,-0.3403244,-0.31981978,0.41132775,-0.24697503,0.0,0.0,0.0,6.0E-4,0.00945,0.0112,0.0093,-27.559412,1.3002995,-21.194664,0.21835,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,0.032984313,0.0819025,0.01722,0.009516279,0.08994359,0.10528965,0.09054634,0.08236111,0.050060466,0.0506,0.04272778,0.0354918,0.026540626,0.0,0.0,0.0,0.0,0.0,-0.047338795,-0.35879853,-0.31684133,0.42266557,-0.24392281,0.0,0.0,0.0,6.0E-4,0.0092,0.0109,0.008842858,-28.917772,1.320066,-21.90631,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,0.033547368,0.078825,0.016486667,0.012625,0.095275,0.11033333,0.09505,0.090775,0.05156,0.053314287,0.043614287,0.03795,0.0263625,0.0,0.0,0.0,0.0,0.0,-0.023005525,-0.370937,-0.35092613,0.43338796,-0.27551198,0.0,0.0,0.0,6.0E-4,0.0097,0.0112,0.0098,-28.575432,1.3410182,-21.308758,0.21835,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,0.0336,0.08,0.017083334,0.009710714,0.09366,0.109375,0.093394645,0.0875,0.05236,0.0527,0.0481,0.039966665,0.026914285,0.0,0.0,0.0,0.0,0.0,-0.03258607,-0.32011563,-0.29056048,0.3891094,-0.25125125,0.0,0.0,0.0,6.0E-4,0.009516667,0.0112,0.0095,-28.83203,1.3286399,-21.700409,0.2126,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,0.034814287,0.07607273,0.017696,0.013910715,0.092307694,0.110978946,0.096114285,0.09182222,0.052985713,0.055928573,0.0447,0.0410125,0.026953334,0.0,0.0,0.0,0.0,0.0,-0.022837838,-0.36512122,-0.34516156,0.42574123,-0.26819324,0.0,0.0,0.0,6.0E-4,0.0096,0.0112,0.0097,-27.23332,1.2482437,-21.81731,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,0.03353125,0.0825,0.01784,0.01065,0.097792596,0.11096471,0.09941111,0.09583333,0.05259,0.05305714,0.04535,0.0411,0.0274625,0.0,0.0,0.0,0.0,0.0,-0.0183246,-0.3734505,-0.35757288,0.4197603,-0.2913513,0.0,0.0,0.0,6.0E-4,0.00997,0.0114,0.0101,-29.290913,1.3420852,-21.824926,0.21715,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,0.034791667,0.08020833,0.02865,0.017374167,0.095475,0.11506,0.107075,0.11603333,0.088583335,0.0915,0.08048,0.0756125,0.075014286,0.0,0.0,0.0,0.0,0.0,0.04015239,-0.14179839,-0.18092069,0.17684361,-0.13415328,0.0,0.0,0.0,6.0E-4,0.009933333,0.0116625,0.010966667,-27.721811,1.3739113,-20.177294,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,0.0339,0.08095,0.01472,0.01045,0.09476667,0.11236923,0.11034286,0.10975,0.07504,0.07503334,0.063711114,0.053816665,0.02925,0.0,0.0,0.0,0.0,0.0,-0.0026936703,-0.26791543,-0.2654133,0.27634043,-0.18783486,0.0,0.0,0.0,6.0E-4,0.0097,0.0114,0.0112,-27.961422,1.3094914,-21.352886,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,0.03358889,0.08175,0.020683333,0.012776923,0.09928,0.11145,0.10115,0.09682,0.060133334,0.06,0.052875,0.047158334,0.04305,0.0,0.0,0.0,0.0,0.0,-0.02187201,-0.31342313,-0.29356354,0.35645825,-0.23374249,0.0,0.0,0.0,6.0E-4,0.01005,0.01145,0.01035,-28.572542,1.3062238,-21.874157,0.2126,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,0.033814285,0.07905,0.0164875,0.0105705885,0.09644,0.112566665,0.11036,0.110144444,0.07102,0.0732,0.06337143,0.0534625,0.029854545,0.0,0.0,0.0,0.0,0.0,-9.775438E-4,-0.27046672,-0.26956046,0.27961674,-0.21596095,0.0,0.0,0.0,6.0E-4,0.0097,0.0115,0.0112,-28.32117,1.3124646,-21.578617,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,0.03358,0.06524286,0.02158,0.014628,0.088325,0.10378125,0.095446154,0.099575,0.06903333,0.073525,0.06448,0.05691111,0.0994,0.0,0.0,0.0,0.0,0.0,0.02117126,-0.19362783,-0.21392216,0.23357281,-0.18113972,0.0,0.0,0.0,6.0E-4,0.008833333,0.010557143,0.0097,-27.350515,1.3386273,-20.431763,0.219225,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,0.03424,0.079325,0.015607143,0.01070625,0.0968,0.11225,0.10864,0.11198,0.07221,0.07503334,0.0641825,0.053925,0.02846,0.0,0.0,0.0,0.0,0.0,0.015139146,-0.25724372,-0.2713262,0.27244133,-0.21591835,0.0,0.0,0.0,6.0E-4,0.0098,0.0115,0.0110375,-28.26461,1.307079,-21.624256,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,0.0354,0.07223,0.017084,0.0096785715,0.08793333,0.103641175,0.09962353,0.10350833,0.06858,0.070147224,0.05684,0.053116668,0.038263526,0.0,0.0,0.0,0.0,0.0,0.019124523,-0.27344093,-0.29104346,0.29163033,-0.20296745,0.0,0.0,0.0,6.0E-4,0.0091,0.0107,0.0102,-26.397558,1.2374178,-21.332777,0.214925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,0.035353847,0.06685,0.02552963,0.01381,0.08937576,0.09945,0.091416664,0.09007,0.05848,0.06470909,0.05307273,0.048584614,0.051305555,0.0,0.0,0.0,0.0,0.0,-0.007420174,-0.26537544,-0.25846422,0.30406794,-0.2126557,0.0,0.0,0.0,6.0E-4,0.008875,0.0104,0.0092,-26.228806,1.295473,-20.24651,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,0.03358333,0.07431765,0.019118605,0.013814285,0.09704231,0.1053,0.08963478,0.089175,0.050368,0.05049,0.043904167,0.04295,0.027851852,0.0,0.0,0.0,0.0,0.0,-0.0025713514,-0.3424515,-0.3401797,0.41148874,-0.27810067,0.0,0.0,0.0,6.0E-4,0.0096,0.01106,0.00934,-27.887056,1.2864159,-21.678102,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,0.033586666,0.0726375,0.0177,0.0135724135,0.088128574,0.099764705,0.08183413,0.07813333,0.053114288,0.056114286,0.0487625,0.043507144,0.035592858,0.0,0.0,0.0,0.0,0.0,-0.023134707,-0.25323495,-0.23145622,0.3433863,-0.19062473,0.0,0.0,0.0,6.0E-4,0.00885,0.0103,0.00845,-27.470858,1.2704535,-21.622875,0.21715,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,0.033925,0.07590833,0.0168,0.010831035,0.09657143,0.11173684,0.103776924,0.0996625,0.06402,0.06405,0.05656,0.052345455,0.027258333,0.0,0.0,0.0,0.0,0.0,-0.020224333,-0.29448566,-0.27590457,0.3278543,-0.21775387,0.0,0.0,0.0,6.0E-4,0.0098,0.0114,0.010533334,-28.256683,1.300766,-21.72311,0.224,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,0.03394,0.07672941,0.013691936,0.009445,0.09009118,0.1073,0.095463336,0.091434784,0.04857692,0.048777778,0.040927272,0.037161905,0.020078572,0.0,0.0,0.0,0.0,0.0,-0.021554798,-0.39985204,-0.38158605,0.44777676,-0.306102,0.0,0.0,0.0,6.0E-4,0.0093,0.0109,0.0098,-28.666388,1.295681,-22.124573,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,0.03355625,0.0822375,0.017122727,0.01353,0.097495236,0.11357931,0.09962222,0.10348571,0.0649,0.06837143,0.056366667,0.04776,0.02705,0.0,0.0,0.0,0.0,0.0,0.019021863,-0.27729893,-0.29476598,0.33665195,-0.22915071,0.0,0.0,0.0,6.0E-4,0.0096,0.0114,0.0103,-29.12576,1.3838358,-21.047121,0.21715,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
345,0.033558335,0.07706667,0.01487,0.010784616,0.094625,0.110072725,0.08874,0.078875,0.0436375,0.041814286,0.036071427,0.034083333,0.022316666,0.0,0.0,0.0,0.0,0.0,-0.05885512,-0.42198518,-0.37237844,0.50635827,-0.2876237,0.0,0.0,0.0,6.0E-4,0.0096,0.0112,0.009,-27.42324,1.2508726,-21.923288,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,0.034285713,0.07416738,0.04497907,0.021459091,0.08585748,0.10352778,0.09206316,0.099368185,0.107352175,0.11937895,0.06847857,0.11887143,0.07406667,0.0,0.0,0.0,0.0,0.0,0.03816003,-0.14690629,-0.18403463,0.20376694,0.038622174,0.0,0.0,0.0,5.0E-4,0.008853333,0.0104,0.009475,-25.038076,1.3678513,-18.304678,0.2213,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
347,0.03355294,0.0801,0.017184211,0.010768182,0.09575,0.10748,0.09165,0.08346154,0.048828572,0.0489,0.041172728,0.036744446,0.021281818,0.0,0.0,0.0,0.0,0.0,-0.046761416,-0.3800349,-0.33930323,0.44605485,-0.26179558,0.0,0.0,0.0,6.0E-4,0.0097,0.0112,0.0092,-29.081936,1.3569921,-21.431175,0.21715,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
